event_id,template_id,type,date,count
25937,5842,open,2022-09-27,1
25938,1284,open,2022-09-27,1
25939,3445,open,2022-09-27,1
25940,3983,open,2022-09-27,1
25941,8430,open,2022-09-27,1
25942,3859,open,2022-09-27,3
25943,9865,open,2022-09-27,1
25944,3074,open,2022-09-27,1
25945,9578,open,2022-09-27,1
25946,3791,open,2022-09-27,1
25947,6905,open,2022-09-27,1
25948,822,open,2022-09-27,1
25949,3999,open,2022-09-27,1
25950,4714,open,2022-09-27,1
25951,3739,open,2022-09-27,1
25952,5496,open,2022-09-27,1
25953,422,open,2022-09-27,1
25954,10239,open,2022-09-27,1
25955,146,open,2022-09-27,1
25956,205,open,2022-09-27,1
25957,293,open,2022-09-27,1
25958,452,open,2022-09-27,2
25959,10209,open,2022-09-27,3
25960,8502,open,2022-09-27,3
25961,513,open,2022-09-27,1
25962,471,open,2022-09-27,1
25963,466,open,2022-09-27,3
25964,462,open,2022-09-27,1
25965,438,open,2022-09-27,1
25966,421,open,2022-09-27,1
25967,411,open,2022-09-27,1
25968,391,open,2022-09-27,1
25969,401,open,2022-09-27,1
25970,363,open,2022-09-27,1
25971,340,open,2022-09-27,1
25972,334,open,2022-09-27,1
25973,332,open,2022-09-27,1
25974,318,open,2022-09-27,1
25975,271,open,2022-09-27,1
25976,269,open,2022-09-27,1
25977,236,open,2022-09-27,1
25978,231,open,2022-09-27,1
25979,215,open,2022-09-27,1
25980,179,open,2022-09-27,1
25981,9262,open,2022-09-27,1
25982,3660,open,2022-09-27,1
25983,1667,open,2022-09-27,1
25984,7947,open,2022-09-27,1
25985,8063,open,2022-09-27,1
25986,6850,open,2022-09-27,3
25987,9721,open,2022-09-27,2
25988,5683,open,2022-09-27,2
25989,16,open,2022-09-27,1
25990,10153,open,2022-09-27,1
25991,9291,open,2022-09-27,1
25992,2256,open,2022-09-27,1
25993,2257,open,2022-09-27,2
25994,3169,open,2022-09-27,3
25995,6020,open,2022-09-27,1
25996,3652,open,2022-09-27,2
25997,3544,open,2022-09-27,2
25998,3159,open,2022-09-27,3
25999,1533,open,2022-09-27,2
26000,381,open,2022-09-27,1
26001,418,open,2022-09-27,1
26002,2145,open,2022-09-27,1
26003,6074,open,2022-09-27,2
26004,3037,open,2022-09-27,1
26005,9838,open,2022-09-27,2
26006,1339,open,2022-09-27,1
26007,9515,open,2022-09-27,1
26008,10228,open,2022-09-27,1
26009,10006,open,2022-09-27,1
26010,17,open,2022-09-27,1
26011,10299,open,2022-09-27,1
26012,1438,open,2022-09-27,2
26013,424,open,2022-09-27,1
26014,387,open,2022-09-27,1
26015,4701,open,2022-09-27,2
26016,5479,open,2022-09-27,1
26017,5712,open,2022-09-27,2
26018,2066,open,2022-09-27,2
26019,10054,open,2022-09-27,1
26020,5838,open,2022-09-27,1
26021,5453,open,2022-09-27,2
26022,5622,open,2022-09-27,2
26023,5571,open,2022-09-27,2
26024,5567,open,2022-09-27,2
26025,5591,open,2022-09-27,2
26026,5694,open,2022-09-27,1
26027,5944,open,2022-09-27,1
26028,5916,open,2022-09-27,1
26029,8078,open,2022-09-27,1
26030,4046,open,2022-09-27,1
26031,10175,open,2022-09-27,1
26032,2005,open,2022-09-27,1
26033,3376,open,2022-09-27,1
26034,10138,open,2022-09-27,1
26035,7541,open,2022-09-27,1
26036,2547,open,2022-09-27,1
26037,8363,open,2022-09-27,1
26038,7586,open,2022-09-27,1
26039,5837,open,2022-09-27,1
26040,187,open,2022-09-27,1
26041,2907,open,2022-09-27,1
26042,3361,open,2022-09-27,2
26043,9623,open,2022-09-27,1
26044,2631,open,2022-09-27,1
26045,7236,open,2022-09-27,1
26046,6739,open,2022-09-27,1
26047,711,open,2022-09-27,1
26048,2420,open,2022-09-27,1
26049,6730,open,2022-09-27,1
26050,8077,open,2022-09-27,1
26051,6590,open,2022-09-27,1
26052,3785,open,2022-09-27,1
26053,2859,open,2022-09-27,1
26054,1062,open,2022-09-27,1
26055,7553,open,2022-09-27,1
26056,4428,open,2022-09-27,1
26057,217,open,2022-09-27,1
26058,10240,open,2022-09-27,2
26059,390,open,2022-09-27,1
26060,10185,open,2022-09-27,1
26061,10244,open,2022-09-27,1
26062,8497,open,2022-09-27,2
26063,8497,open,2022-09-27,1
26064,6952,open,2022-09-27,1
26065,6960,open,2022-09-27,2
26066,7344,open,2022-09-27,1
26067,9368,open,2022-09-27,1
26068,7676,open,2022-09-27,1
26069,5995,open,2022-09-27,3
26070,5504,open,2022-09-27,1
26071,9596,open,2022-09-27,1
26072,5762,open,2022-09-27,1
26073,5637,open,2022-09-27,1
26074,5998,open,2022-09-27,1
26075,2956,open,2022-09-27,1
26076,1661,open,2022-09-27,2
26077,3137,open,2022-09-27,1
26078,307,open,2022-09-27,1
26079,299,open,2022-09-27,2
26080,8382,open,2022-09-27,1
26081,8998,open,2022-09-27,2
26082,5850,open,2022-09-27,2
26083,6044,open,2022-09-27,2
26084,6082,open,2022-09-27,2
26085,5202,open,2022-09-27,1
26086,5631,open,2022-09-27,1
26087,5681,open,2022-09-27,1
26088,3453,open,2022-09-27,1
26089,3059,open,2022-09-27,1
26090,2855,open,2022-09-27,1
26091,2337,open,2022-09-27,1
26092,2646,open,2022-09-27,1
26093,2581,open,2022-09-27,3
26094,2441,open,2022-09-27,1
26095,2497,open,2022-09-27,1
26096,2349,open,2022-09-27,2
26097,2895,open,2022-09-27,1
26098,1220,open,2022-09-27,2
26099,5728,open,2022-09-27,2
26100,5444,open,2022-09-27,1
26101,100,open,2022-09-27,1
26102,9,open,2022-09-27,2
26103,46,open,2022-09-27,1
26104,3625,open,2022-09-27,1
26105,8669,open,2022-09-27,1
26106,5826,open,2022-09-27,2
26107,2426,open,2022-09-27,1
26108,2641,open,2022-09-27,1
26109,8037,open,2022-09-27,1
26110,5643,open,2022-09-27,1
26111,2582,open,2022-09-27,1
26112,3679,open,2022-09-27,1
26113,1388,open,2022-09-27,2
26114,2442,open,2022-09-27,1
26115,3270,open,2022-09-27,1
26116,5930,open,2022-09-27,1
26117,3633,open,2022-09-27,1
26118,5635,open,2022-09-27,1
26119,9645,open,2022-09-27,2
26120,5936,open,2022-09-27,1
26121,5334,open,2022-09-27,1
26122,6095,open,2022-09-27,1
26123,7964,open,2022-09-27,1
26124,2896,open,2022-09-27,1
26125,6485,open,2022-09-27,1
26126,6565,open,2022-09-27,1
26127,4654,open,2022-09-27,1
26128,1877,open,2022-09-27,1
26129,2205,open,2022-09-27,1
26130,5098,open,2022-09-27,1
26131,2606,open,2022-09-27,1
26132,8679,open,2022-09-27,1
26133,2607,open,2022-09-27,1
26134,9557,open,2022-09-27,1
26135,9238,open,2022-09-27,1
26136,9338,open,2022-09-27,1
26137,3810,open,2022-09-27,1
26138,4895,open,2022-09-27,1
26139,1114,open,2022-09-27,1
26140,8484,open,2022-09-27,1
26141,3794,open,2022-09-27,1
26142,9538,open,2022-09-27,1
26143,8909,open,2022-09-27,1
26144,8217,open,2022-09-27,1
26145,4180,open,2022-09-27,1
26146,1675,open,2022-09-27,1
26147,6254,open,2022-09-27,1
26148,432,open,2022-09-27,2
26149,8934,open,2022-09-27,1
26150,6177,open,2022-09-27,1
26151,10231,open,2022-09-27,1
26152,454,open,2022-09-27,4
26153,8399,open,2022-09-27,1
26154,10183,open,2022-09-27,1
26155,1777,open,2022-09-27,1
26156,2629,open,2022-09-27,2
26157,4114,open,2022-09-27,1
26158,5139,open,2022-09-27,1
26159,5569,open,2022-09-27,1
26160,6469,open,2022-09-27,1
26161,5031,open,2022-09-27,1
26162,8255,open,2022-09-27,1
26163,9783,open,2022-09-27,1
26164,3297,open,2022-09-27,1
26165,520,open,2022-09-27,3
26166,501,open,2022-09-27,2
26167,449,open,2022-09-27,1
26168,370,open,2022-09-27,3
26169,489,open,2022-09-27,2
26170,448,open,2022-09-27,1
26171,442,open,2022-09-27,1
26172,369,open,2022-09-27,1
26173,346,open,2022-09-27,1
26174,266,open,2022-09-27,2
26175,240,open,2022-09-27,1
26176,149,open,2022-09-27,1
26177,341,open,2022-09-27,1
26178,39,open,2022-09-27,1
26179,312,open,2022-09-27,2
26180,22,open,2022-09-27,1
26181,14,open,2022-09-27,1
26182,291,open,2022-09-27,1
26183,285,open,2022-09-27,1
26184,289,open,2022-09-27,1
26185,272,open,2022-09-27,1
26186,252,open,2022-09-27,1
26187,230,open,2022-09-27,1
26188,195,open,2022-09-27,1
26189,250,open,2022-09-27,1
26190,9188,open,2022-09-27,1
26191,9183,open,2022-09-27,1
26192,9151,open,2022-09-27,1
26193,10234,open,2022-09-27,1
26194,389,open,2022-09-27,1
26195,3119,open,2022-09-27,1
26196,7950,open,2022-09-27,1
26197,5979,open,2022-09-27,1
26198,502,open,2022-09-27,3
26199,468,open,2022-09-27,1
26200,385,open,2022-09-27,1
26201,6862,open,2022-09-27,1
26202,5829,open,2022-09-27,1
26203,9835,open,2022-09-27,1
26204,484,open,2022-09-27,1
26205,3140,open,2022-09-27,1
26206,3553,open,2022-09-27,1
26207,339,open,2022-09-27,1
26208,7837,open,2022-09-27,1
26209,6783,open,2022-09-27,1
26210,8578,open,2022-09-27,1
26211,8811,open,2022-09-27,1
26212,9058,open,2022-09-27,1
26213,8730,open,2022-09-27,1
26214,5073,open,2022-09-27,1
26215,1393,open,2022-09-27,1
26216,1320,open,2022-09-27,1
26217,398,open,2022-09-27,1
26218,1946,open,2022-09-27,1
26219,4588,open,2022-09-27,1
26220,8375,open,2022-09-27,1
26221,9828,open,2022-09-27,1
26222,8379,open,2022-09-27,1
26223,2069,open,2022-09-27,1
26224,9709,open,2022-09-27,1
26225,7374,open,2022-09-27,1
26226,8558,open,2022-09-27,1
26227,376,open,2022-09-27,1
26228,9258,open,2022-09-27,1
26229,6290,open,2022-09-27,1
26230,5455,open,2022-09-27,1
26231,3511,open,2022-09-27,1
26232,9691,open,2022-09-27,1
26233,997,open,2022-09-27,1
26234,2060,open,2022-09-27,1
26235,7200,open,2022-09-27,1
26236,9428,open,2022-09-27,1
26237,6683,open,2022-09-27,1
26238,130,open,2022-09-27,1
26239,2837,open,2022-09-27,1
26240,1663,open,2022-09-27,1
26241,843,open,2022-09-27,1
26242,6441,open,2022-09-27,1
26243,2618,open,2022-09-27,1
26244,564,open,2022-09-27,1
26245,5443,open,2022-09-27,1
26246,1884,open,2022-09-27,1
26247,5636,open,2022-09-27,1
26248,1199,open,2022-09-27,1
26249,1720,open,2022-09-27,1
26250,5210,open,2022-09-27,1
26251,9729,open,2022-09-27,1
26252,982,open,2022-09-27,1
26253,7296,open,2022-09-27,1
26254,504,open,2022-09-27,1
26255,998,open,2022-09-27,1
26256,4994,open,2022-09-27,1
26257,3610,open,2022-09-27,1
26258,9891,open,2022-09-27,1
26259,4983,open,2022-09-27,1
26260,1454,open,2022-09-27,1
26261,10304,open,2022-09-27,2
26262,3387,open,2022-09-27,1
26263,8482,open,2022-09-27,1
26264,7949,open,2022-09-27,1
26265,10261,open,2022-09-28,12
26266,47,open,2022-09-28,1
26267,264,open,2022-09-28,1
26268,335,open,2022-09-28,1
26269,10302,open,2022-09-28,16
26270,10301,open,2022-09-28,16
26271,10277,open,2022-09-28,15
26272,10276,open,2022-09-28,11
26273,10273,open,2022-09-28,7
26274,10269,open,2022-09-28,10
26275,10268,open,2022-09-28,17
26276,10260,open,2022-09-28,11
26277,10266,open,2022-09-28,11
26278,10282,open,2022-09-28,15
26279,10271,open,2022-09-28,8
26280,8507,open,2022-09-28,9
26281,7957,open,2022-09-28,4
26282,7956,open,2022-09-28,8
26283,7948,open,2022-09-28,7
26284,7947,open,2022-09-28,3
26285,10250,open,2022-09-28,11
26286,8505,open,2022-09-28,7
26287,487,open,2022-09-28,9
26288,483,open,2022-09-28,5
26289,477,open,2022-09-28,6
26290,474,open,2022-09-28,6
26291,470,open,2022-09-28,6
26292,10300,open,2022-09-28,15
26293,10274,open,2022-09-28,7
26294,10275,open,2022-09-28,8
26295,10270,open,2022-09-28,14
26296,10267,open,2022-09-28,11
26297,10257,open,2022-09-28,13
26298,10256,open,2022-09-28,7
26299,10255,open,2022-09-28,9
26300,10251,open,2022-09-28,8
26301,10248,open,2022-09-28,11
26302,10265,open,2022-09-28,13
26303,8504,open,2022-09-28,7
26304,10205,open,2022-09-28,6
26305,10246,open,2022-09-28,4
26306,10210,open,2022-09-28,8
26307,8495,open,2022-09-28,13
26308,8497,open,2022-09-28,7
26309,8498,open,2022-09-28,4
26310,10297,open,2022-09-28,3
26311,10184,open,2022-09-28,3
26312,10190,open,2022-09-28,3
26313,10096,open,2022-09-28,1
26314,10006,open,2022-09-28,3
26315,8501,open,2022-09-28,7
26316,7093,open,2022-09-28,9
26317,10213,open,2022-09-28,5
26318,475,open,2022-09-28,7
26319,8484,open,2022-09-28,7
26320,8192,open,2022-09-28,8
26321,9656,open,2022-09-28,5
26322,8481,open,2022-09-28,6
26323,8480,open,2022-09-28,5
26324,7949,open,2022-09-28,3
26325,3660,open,2022-09-28,3
26326,9545,open,2022-09-28,11
26327,8065,open,2022-09-28,4
26328,2650,open,2022-09-28,6
26329,506,open,2022-09-28,5
26330,8490,open,2022-09-28,1
26331,9721,open,2022-09-28,1
26332,9684,open,2022-09-28,3
26333,8222,open,2022-09-28,2
26334,3119,open,2022-09-28,3
26335,302,open,2022-09-28,1
26336,5979,open,2022-09-28,2
26337,9529,open,2022-09-28,3
26338,455,open,2022-09-28,1
26339,95,open,2022-09-28,1
26340,5118,open,2022-09-28,5
26341,8186,open,2022-09-28,2
26342,352,open,2022-09-28,2
26343,8503,open,2022-09-28,7
26344,10245,open,2022-09-28,12
26345,8499,open,2022-09-28,10
26346,8494,open,2022-09-28,7
26347,501,open,2022-09-28,1
26348,10208,open,2022-09-28,3
26349,8506,open,2022-09-28,13
26350,380,open,2022-09-28,2
26351,358,open,2022-09-28,2
26352,360,open,2022-09-28,1
26353,345,open,2022-09-28,1
26354,349,open,2022-09-28,2
26355,356,open,2022-09-28,1
26356,299,open,2022-09-28,2
26357,281,open,2022-09-28,1
26358,251,open,2022-09-28,1
26359,156,open,2022-09-28,1
26360,148,open,2022-09-28,1
26361,147,open,2022-09-28,1
26362,144,open,2022-09-28,1
26363,10253,open,2022-09-28,16
26364,1109,open,2022-09-28,1
26365,8492,open,2022-09-28,10
26366,526,open,2022-09-28,8
26367,10185,open,2022-09-28,4
26368,9602,open,2022-09-28,5
26369,9460,open,2022-09-28,4
26370,450,open,2022-09-28,2
26371,412,open,2022-09-28,3
26372,403,open,2022-09-28,2
26373,367,open,2022-09-28,1
26374,318,open,2022-09-28,4
26375,282,open,2022-09-28,1
26376,249,open,2022-09-28,1
26377,244,open,2022-09-28,1
26378,236,open,2022-09-28,2
26379,234,open,2022-09-28,1
26380,226,open,2022-09-28,2
26381,227,open,2022-09-28,3
26382,195,open,2022-09-28,1
26383,71,open,2022-09-28,1
26384,62,open,2022-09-28,1
26385,2474,open,2022-09-28,4
26386,7180,open,2022-09-28,7
26387,8487,open,2022-09-28,7
26388,10264,open,2022-09-28,12
26389,10249,open,2022-09-28,3
26390,8509,open,2022-09-28,8
26391,445,open,2022-09-28,1
26392,310,open,2022-09-28,4
26393,279,open,2022-09-28,1
26394,283,open,2022-09-28,1
26395,268,open,2022-09-28,1
26396,266,open,2022-09-28,1
26397,256,open,2022-09-28,1
26398,231,open,2022-09-28,1
26399,224,open,2022-09-28,1
26400,225,open,2022-09-28,1
26401,179,open,2022-09-28,1
26402,7820,open,2022-09-28,1
26403,1872,open,2022-09-28,1
26404,8508,open,2022-09-28,6
26405,8485,open,2022-09-28,9
26406,7960,open,2022-09-28,11
26407,7959,open,2022-09-28,2
26408,7952,open,2022-09-28,5
26409,7953,open,2022-09-28,3
26410,7951,open,2022-09-28,4
26411,488,open,2022-09-28,4
26412,7950,open,2022-09-28,4
26413,484,open,2022-09-28,2
26414,480,open,2022-09-28,2
26415,472,open,2022-09-28,3
26416,10281,open,2022-09-28,1
26417,10258,open,2022-09-28,5
26418,10241,open,2022-09-28,7
26419,10212,open,2022-09-28,6
26420,498,open,2022-09-28,1
26421,10305,open,2022-09-28,1
26422,10304,open,2022-09-28,1
26423,10303,open,2022-09-28,1
26424,431,open,2022-09-28,7
26425,3061,open,2022-09-28,1
26426,353,open,2022-09-28,1
26427,8659,open,2022-09-28,1
26428,8496,open,2022-09-28,11
26429,221,open,2022-09-28,1
26430,2641,open,2022-09-28,1
26431,9680,open,2022-09-28,1
26432,3033,open,2022-09-28,1
26433,1098,open,2022-09-28,1
26434,6046,open,2022-09-28,1
26435,5974,open,2022-09-28,1
26436,2334,open,2022-09-28,1
26437,9542,open,2022-09-28,1
26438,2866,open,2022-09-28,2
26439,3240,open,2022-09-28,1
26440,1975,open,2022-09-28,1
26441,5366,open,2022-09-28,1
26442,1411,open,2022-09-28,1
26443,9596,open,2022-09-28,3
26444,6670,open,2022-09-28,1
26445,10247,open,2022-09-28,8
26446,10263,open,2022-09-28,7
26447,10244,open,2022-09-28,4
26448,10238,open,2022-09-28,3
26449,8486,open,2022-09-28,10
26450,7966,open,2022-09-28,3
26451,9645,open,2022-09-28,2
26452,9650,open,2022-09-28,1
26453,9577,open,2022-09-28,2
26454,10252,open,2022-09-28,7
26455,9466,open,2022-09-28,2
26456,9456,open,2022-09-28,2
26457,9441,open,2022-09-28,1
26458,10209,open,2022-09-28,6
26459,9449,open,2022-09-28,2
26460,10206,open,2022-09-28,3
26461,9348,open,2022-09-28,1
26462,9340,open,2022-09-28,1
26463,9291,open,2022-09-28,1
26464,9269,open,2022-09-28,1
26465,9161,open,2022-09-28,1
26466,9082,open,2022-09-28,2
26467,9028,open,2022-09-28,3
26468,8998,open,2022-09-28,1
26469,8382,open,2022-09-28,1
26470,7827,open,2022-09-28,3
26471,7547,open,2022-09-28,1
26472,7541,open,2022-09-28,1
26473,7528,open,2022-09-28,1
26474,7526,open,2022-09-28,1
26475,7217,open,2022-09-28,1
26476,6990,open,2022-09-28,2
26477,6960,open,2022-09-28,3
26478,6955,open,2022-09-28,1
26479,6085,open,2022-09-28,1
26480,6056,open,2022-09-28,2
26481,6044,open,2022-09-28,1
26482,6041,open,2022-09-28,1
26483,6030,open,2022-09-28,1
26484,6020,open,2022-09-28,1
26485,6013,open,2022-09-28,1
26486,5997,open,2022-09-28,1
26487,5998,open,2022-09-28,1
26488,5995,open,2022-09-28,2
26489,5957,open,2022-09-28,3
26490,5956,open,2022-09-28,2
26491,5955,open,2022-09-28,1
26492,5954,open,2022-09-28,1
26493,5951,open,2022-09-28,2
26494,5950,open,2022-09-28,1
26495,5949,open,2022-09-28,1
26496,5948,open,2022-09-28,1
26497,5946,open,2022-09-28,1
26498,5947,open,2022-09-28,1
26499,5945,open,2022-09-28,1
26500,5944,open,2022-09-28,1
26501,5919,open,2022-09-28,2
26502,5917,open,2022-09-28,1
26503,5826,open,2022-09-28,2
26504,5683,open,2022-09-28,1
26505,5701,open,2022-09-28,2
26506,5707,open,2022-09-28,1
26507,5699,open,2022-09-28,4
26508,5647,open,2022-09-28,1
26509,5681,open,2022-09-28,1
26510,5641,open,2022-09-28,2
26511,5637,open,2022-09-28,2
26512,10254,open,2022-09-28,3
26513,5642,open,2022-09-28,1
26514,7740,open,2022-09-28,8
26515,5631,open,2022-09-28,1
26516,5554,open,2022-09-28,1
26517,5556,open,2022-09-28,1
26518,5455,open,2022-09-28,2
26519,5459,open,2022-09-28,2
26520,5202,open,2022-09-28,2
26521,5206,open,2022-09-28,1
26522,3679,open,2022-09-28,3
26523,4879,open,2022-09-28,1
26524,4830,open,2022-09-28,1
26525,4953,open,2022-09-28,1
26526,3653,open,2022-09-28,2
26527,3625,open,2022-09-28,2
26528,3465,open,2022-09-28,1
26529,3452,open,2022-09-28,2
26530,3361,open,2022-09-28,2
26531,3387,open,2022-09-28,2
26532,3364,open,2022-09-28,2
26533,3283,open,2022-09-28,1
26534,8482,open,2022-09-28,4
26535,10262,open,2022-09-28,6
26536,432,open,2022-09-28,4
26537,8510,open,2022-09-28,3
26538,10207,open,2022-09-28,6
26539,9677,open,2022-09-28,8
26540,9665,open,2022-09-28,4
26541,492,open,2022-09-28,2
26542,8245,open,2022-09-28,2
26543,9744,open,2022-09-28,2
26544,454,open,2022-09-28,2
26545,3651,open,2022-09-28,4
26546,446,open,2022-09-28,2
26547,486,open,2022-09-28,2
26548,176,open,2022-09-28,3
26549,10153,open,2022-09-28,2
26550,10089,open,2022-09-28,1
26551,7741,open,2022-09-28,4
26552,2772,open,2022-09-28,1
26553,2316,open,2022-09-28,1
26554,10214,open,2022-09-28,3
26555,10272,open,2022-09-28,3
26556,520,open,2022-09-28,2
26557,344,open,2022-09-28,2
26558,298,open,2022-09-28,1
26559,117,open,2022-09-28,1
26560,10146,open,2022-09-28,3
26561,10219,open,2022-09-28,1
26562,8,open,2022-09-28,1
26563,106,open,2022-09-28,1
26564,10177,open,2022-09-28,2
26565,10175,open,2022-09-28,1
26566,10172,open,2022-09-28,1
26567,10168,open,2022-09-28,1
26568,10142,open,2022-09-28,2
26569,10121,open,2022-09-28,1
26570,10114,open,2022-09-28,2
26571,10099,open,2022-09-28,1
26572,10095,open,2022-09-28,1
26573,10094,open,2022-09-28,1
26574,10083,open,2022-09-28,1
26575,9999,open,2022-09-28,2
26576,9979,open,2022-09-28,1
26577,9494,open,2022-09-28,1
26578,113,open,2022-09-28,1
26579,417,open,2022-09-28,1
26580,10217,open,2022-09-28,2
26581,509,open,2022-09-28,2
26582,383,open,2022-09-28,2
26583,10231,open,2022-09-28,3
26584,7962,open,2022-09-28,3
26585,10239,open,2022-09-28,4
26586,8502,open,2022-09-28,3
26587,10215,open,2022-09-28,2
26588,10216,open,2022-09-28,3
26589,514,open,2022-09-28,3
26590,503,open,2022-09-28,2
26591,504,open,2022-09-28,1
26592,518,open,2022-09-28,2
26593,519,open,2022-09-28,3
26594,513,open,2022-09-28,2
26595,512,open,2022-09-28,1
26596,517,open,2022-09-28,3
26597,485,open,2022-09-28,1
26598,478,open,2022-09-28,2
26599,9175,open,2022-09-28,1
26600,481,open,2022-09-28,1
26601,9150,open,2022-09-28,1
26602,9609,open,2022-09-28,1
26603,9606,open,2022-09-28,1
26604,4123,open,2022-09-28,1
26605,466,open,2022-09-28,3
26606,476,open,2022-09-28,2
26607,2051,open,2022-09-28,1
26608,2787,open,2022-09-28,1
26609,3197,open,2022-09-28,1
26610,7336,open,2022-09-28,1
26611,438,open,2022-09-28,2
26612,436,open,2022-09-28,1
26613,408,open,2022-09-28,1
26614,471,open,2022-09-28,1
26615,461,open,2022-09-28,1
26616,463,open,2022-09-28,4
26617,452,open,2022-09-28,1
26618,459,open,2022-09-28,2
26619,405,open,2022-09-28,1
26620,398,open,2022-09-28,2
26621,404,open,2022-09-28,1
26622,394,open,2022-09-28,2
26623,3654,open,2022-09-28,1
26624,342,open,2022-09-28,2
26625,340,open,2022-09-28,2
26626,9312,open,2022-09-28,1
26627,341,open,2022-09-28,1
26628,1392,open,2022-09-28,1
26629,895,open,2022-09-28,1
26630,8063,open,2022-09-28,3
26631,311,open,2022-09-28,1
26632,305,open,2022-09-28,1
26633,260,open,2022-09-28,1
26634,202,open,2022-09-28,1
26635,192,open,2022-09-28,1
26636,189,open,2022-09-28,1
26637,191,open,2022-09-28,1
26638,190,open,2022-09-28,1
26639,178,open,2022-09-28,1
26640,174,open,2022-09-28,1
26641,166,open,2022-09-28,1
26642,81,open,2022-09-28,1
26643,74,open,2022-09-28,1
26644,64,open,2022-09-28,1
26645,59,open,2022-09-28,1
26646,56,open,2022-09-28,1
26647,1667,open,2022-09-28,4
26648,52,open,2022-09-28,1
26649,48,open,2022-09-28,1
26650,45,open,2022-09-28,1
26651,42,open,2022-09-28,1
26652,34,open,2022-09-28,1
26653,516,open,2022-09-28,1
26654,33,open,2022-09-28,1
26655,31,open,2022-09-28,1
26656,25,open,2022-09-28,1
26657,22,open,2022-09-28,1
26658,2,open,2022-09-28,1
26659,10296,open,2022-09-28,1
26660,10295,open,2022-09-28,1
26661,10234,open,2022-09-28,1
26662,10232,open,2022-09-28,1
26663,10229,open,2022-09-28,1
26664,479,open,2022-09-28,2
26665,10202,open,2022-09-28,1
26666,10201,open,2022-09-28,1
26667,10198,open,2022-09-28,1
26668,10196,open,2022-09-28,1
26669,443,open,2022-09-28,1
26670,10183,open,2022-09-28,2
26671,10186,open,2022-09-28,1
26672,10164,open,2022-09-28,2
26673,10165,open,2022-09-28,2
26674,10150,open,2022-09-28,1
26675,10147,open,2022-09-28,1
26676,400,open,2022-09-28,1
26677,10141,open,2022-09-28,1
26678,10138,open,2022-09-28,1
26679,10139,open,2022-09-28,1
26680,379,open,2022-09-28,1
26681,10112,open,2022-09-28,2
26682,365,open,2022-09-28,1
26683,10108,open,2022-09-28,1
26684,10105,open,2022-09-28,1
26685,10097,open,2022-09-28,1
26686,10091,open,2022-09-28,1
26687,10071,open,2022-09-28,1
26688,10023,open,2022-09-28,1
26689,9995,open,2022-09-28,1
26690,9945,open,2022-09-28,2
26691,9934,open,2022-09-28,1
26692,9812,open,2022-09-28,1
26693,9809,open,2022-09-28,1
26694,9769,open,2022-09-28,1
26695,9771,open,2022-09-28,1
26696,9756,open,2022-09-28,1
26697,9739,open,2022-09-28,1
26698,2970,open,2022-09-28,1
26699,5831,open,2022-09-28,1
26700,5453,open,2022-09-28,2
26701,3286,open,2022-09-28,1
26702,3246,open,2022-09-28,1
26703,3147,open,2022-09-28,2
26704,3137,open,2022-09-28,2
26705,3643,open,2022-09-28,1
26706,3546,open,2022-09-28,2
26707,9262,open,2022-09-28,4
26708,2901,open,2022-09-28,1
26709,489,open,2022-09-28,1
26710,1388,open,2022-09-28,1
26711,1210,open,2022-09-28,2
26712,1209,open,2022-09-28,1
26713,1643,open,2022-09-28,3
26714,1661,open,2022-09-28,2
26715,2337,open,2022-09-28,1
26716,2405,open,2022-09-28,1
26717,2582,open,2022-09-28,1
26718,10240,open,2022-09-28,3
26719,497,open,2022-09-28,3
26720,493,open,2022-09-28,2
26721,6850,open,2022-09-28,4
26722,347,open,2022-09-28,1
26723,2577,open,2022-09-28,1
26724,556,open,2022-09-28,1
26725,4274,open,2022-09-28,1
26726,6952,open,2022-09-28,3
26727,3055,open,2022-09-28,1
26728,10088,open,2022-09-28,1
26729,502,open,2022-09-28,1
26730,469,open,2022-09-28,1
26731,439,open,2022-09-28,1
26732,418,open,2022-09-28,2
26733,337,open,2022-09-28,2
26734,334,open,2022-09-28,2
26735,8168,open,2022-09-28,1
26736,267,open,2022-09-28,1
26737,2257,open,2022-09-28,1
26738,5829,open,2022-09-28,1
26739,449,open,2022-09-28,1
26740,1928,open,2022-09-28,2
26741,5361,open,2022-09-28,1
26742,3094,open,2022-09-28,1
26743,4938,open,2022-09-28,1
26744,4005,open,2022-09-28,1
26745,8726,open,2022-09-28,1
26746,9838,open,2022-09-28,1
26747,2803,open,2022-09-28,1
26748,8920,open,2022-09-28,1
26749,9428,open,2022-09-28,1
26750,7941,open,2022-09-28,1
26751,5940,open,2022-09-28,1
26752,1019,open,2022-09-28,1
26753,8136,open,2022-09-28,1
26754,2860,open,2022-09-28,1
26755,210,open,2022-09-28,1
26756,2567,open,2022-09-28,1
26757,424,open,2022-09-28,1
26758,1493,open,2022-09-28,1
26759,276,open,2022-09-28,1
26760,391,open,2022-09-28,2
26761,382,open,2022-09-28,1
26762,384,open,2022-09-28,1
26763,376,open,2022-09-28,1
26764,370,open,2022-09-28,1
26765,199,open,2022-09-28,1
26766,332,open,2022-09-28,1
26767,5567,open,2022-09-28,1
26768,329,open,2022-09-28,1
26769,5571,open,2022-09-28,1
26770,5622,open,2022-09-28,2
26771,315,open,2022-09-28,1
26772,5591,open,2022-09-28,1
26773,301,open,2022-09-28,1
