event_id,template_id,type,date,count
3996,214,open,2022-07-20,2
3997,213,open,2022-07-20,1
3998,212,open,2022-07-20,1
3999,211,open,2022-07-20,1
4000,210,open,2022-07-20,1
4001,208,open,2022-07-20,1
4002,209,open,2022-07-20,1
4003,199,open,2022-07-20,2
4004,198,open,2022-07-20,1
4005,194,open,2022-07-20,1
4006,201,open,2022-07-20,2
4007,191,open,2022-07-20,1
4008,184,open,2022-07-20,1
4009,179,open,2022-07-20,1
4010,180,open,2022-07-20,1
4011,185,open,2022-07-20,1
4012,181,open,2022-07-20,1
4013,174,open,2022-07-20,1
4014,172,open,2022-07-20,1
4015,149,open,2022-07-20,1
4016,145,open,2022-07-20,2
4017,147,open,2022-07-20,1
4018,133,open,2022-07-20,1
4019,126,open,2022-07-20,1
4020,113,open,2022-07-20,2
4021,110,open,2022-07-20,1
4022,101,open,2022-07-20,1
4023,95,open,2022-07-20,1
4024,70,open,2022-07-20,1
4025,64,open,2022-07-20,1
4026,54,open,2022-07-20,1
4027,42,open,2022-07-20,1
4028,37,open,2022-07-20,1
4029,39,open,2022-07-20,1
4030,29,open,2022-07-20,1
4031,215,open,2022-07-20,1
4032,293,open,2022-07-20,1
4033,82,open,2022-07-20,1
4034,203,open,2022-07-20,1
4035,122,open,2022-07-20,1
4036,264,open,2022-07-20,2
4037,309,open,2022-07-20,1
4038,7939,open,2022-07-20,1
4039,5100,open,2022-07-20,2
4040,5226,open,2022-07-20,1
4041,1051,open,2022-07-20,1
4042,5664,open,2022-07-20,1
4043,5727,open,2022-07-20,2
4044,5805,open,2022-07-20,1
4045,6137,open,2022-07-20,1
4046,50,open,2022-07-20,1
4047,100,open,2022-07-20,1
4048,135,open,2022-07-20,1
4049,138,open,2022-07-20,2
4050,1191,open,2022-07-20,1
4051,1232,open,2022-07-20,1
4052,1396,open,2022-07-20,1
4053,1531,open,2022-07-20,1
4054,2101,open,2022-07-20,1
4055,2131,open,2022-07-20,1
4056,2241,open,2022-07-20,1
4057,2357,open,2022-07-20,1
4058,2366,open,2022-07-20,1
4059,2666,open,2022-07-20,1
4060,5248,open,2022-07-20,1
4061,3275,open,2022-07-20,2
4062,427,open,2022-07-20,2
4063,369,open,2022-07-20,1
4064,2833,open,2022-07-20,1
4065,7217,open,2022-07-20,3
4066,2682,open,2022-07-20,2
4067,775,open,2022-07-20,1
4068,1552,open,2022-07-20,1
4069,7615,open,2022-07-20,1
4070,2813,open,2022-07-20,1
4071,6397,open,2022-07-20,1
4072,1019,open,2022-07-20,1
4073,1047,open,2022-07-20,1
4074,4972,open,2022-07-20,1
4075,1667,open,2022-07-20,1
4076,4533,open,2022-07-20,1
4077,2196,open,2022-07-20,1
4078,5016,open,2022-07-20,1
4079,5451,open,2022-07-20,1
4081,1028,open,2022-07-20,1
4082,7949,open,2022-07-20,1
4083,494,open,2022-07-20,1
4084,470,open,2022-07-20,1
4085,414,open,2022-07-20,1
4086,418,open,2022-07-20,1
4087,384,open,2022-07-20,1
4088,376,open,2022-07-20,1
4089,357,open,2022-07-20,2
4090,7955,open,2022-07-20,1
4091,386,open,2022-07-20,2
4092,472,open,2022-07-20,1
4093,466,open,2022-07-20,2
4094,164,open,2022-07-20,1
4095,7833,open,2022-07-20,1
4096,346,open,2022-07-20,1
4097,404,open,2022-07-20,1
4098,277,open,2022-07-20,1
4099,2667,open,2022-07-20,1
4100,304,open,2022-07-20,1
4101,5699,open,2022-07-20,2
4102,5496,open,2022-07-20,1
4103,7958,open,2022-07-20,1
4104,480,open,2022-07-20,1
4105,347,open,2022-07-20,1
4106,294,open,2022-07-20,1
4107,308,open,2022-07-20,1
4108,314,open,2022-07-20,1
4109,311,open,2022-07-20,1
4110,320,open,2022-07-20,1
4111,353,open,2022-07-20,1
4112,272,open,2022-07-20,1
4113,249,open,2022-07-20,1
4114,505,open,2022-07-20,1
4115,260,open,2022-07-20,1
4116,202,open,2022-07-20,1
4117,188,open,2022-07-20,1
4118,7961,open,2022-07-21,4
4119,7964,open,2022-07-21,6
4120,7954,open,2022-07-21,6
4121,7951,open,2022-07-21,3
4122,526,open,2022-07-21,4
4123,514,open,2022-07-21,2
4124,516,open,2022-07-21,2
4125,517,open,2022-07-21,1
4126,518,open,2022-07-21,2
4127,511,open,2022-07-21,1
4128,225,open,2022-07-21,1
4129,118,open,2022-07-21,1
4130,460,open,2022-07-21,2
4131,133,open,2022-07-21,1
4132,81,open,2022-07-21,1
4133,386,open,2022-07-21,2
4134,7956,open,2022-07-21,8
4135,7948,open,2022-07-21,5
4136,7941,open,2022-07-21,4
4137,7093,open,2022-07-21,3
4138,487,open,2022-07-21,4
4139,486,open,2022-07-21,2
4140,475,open,2022-07-21,7
4141,474,open,2022-07-21,5
4142,470,open,2022-07-21,2
4143,477,open,2022-07-21,3
4144,7959,open,2022-07-21,4
4145,7957,open,2022-07-21,8
4146,469,open,2022-07-21,1
4147,462,open,2022-07-21,3
4148,443,open,2022-07-21,1
4149,438,open,2022-07-21,1
4150,424,open,2022-07-21,1
4151,413,open,2022-07-21,1
4152,407,open,2022-07-21,1
4153,400,open,2022-07-21,1
4154,378,open,2022-07-21,1
4155,373,open,2022-07-21,1
4156,348,open,2022-07-21,1
4157,346,open,2022-07-21,1
4158,315,open,2022-07-21,1
4159,259,open,2022-07-21,1
4160,233,open,2022-07-21,2
4161,7741,open,2022-07-21,5
4162,7960,open,2022-07-21,6
4163,7962,open,2022-07-21,2
4164,7947,open,2022-07-21,4
4165,7952,open,2022-07-21,1
4166,7949,open,2022-07-21,3
4167,5699,open,2022-07-21,1
4168,5800,open,2022-07-21,1
4169,510,open,2022-07-21,1
4170,502,open,2022-07-21,1
4171,503,open,2022-07-21,2
4172,7966,open,2022-07-21,5
4173,450,open,2022-07-21,3
4174,432,open,2022-07-21,1
4175,419,open,2022-07-21,2
4176,357,open,2022-07-21,2
4177,344,open,2022-07-21,4
4178,350,open,2022-07-21,1
4179,428,open,2022-07-21,2
4180,434,open,2022-07-21,1
4181,452,open,2022-07-21,1
4182,7950,open,2022-07-21,4
4183,7740,open,2022-07-21,4
4184,7955,open,2022-07-21,4
4185,7963,open,2022-07-21,2
4186,506,open,2022-07-21,1
4187,7958,open,2022-07-21,4
4188,7953,open,2022-07-21,3
4189,431,open,2022-07-21,2
4190,404,open,2022-07-21,2
4191,325,open,2022-07-21,2
4192,501,open,2022-07-21,1
4193,85,open,2022-07-21,2
4194,383,open,2022-07-21,1
4195,479,open,2022-07-21,1
4196,472,open,2022-07-21,1
4197,480,open,2022-07-21,3
4198,463,open,2022-07-21,2
4199,442,open,2022-07-21,2
4200,417,open,2022-07-21,2
4201,466,open,2022-07-21,2
4202,320,open,2022-07-21,1
4203,7659,open,2022-07-21,1
4204,429,open,2022-07-21,1
4206,2667,open,2022-07-21,1
4207,6397,open,2022-07-21,1
4208,1974,open,2022-07-21,1
4209,4820,open,2022-07-21,1
4210,3491,open,2022-07-21,1
4211,5005,open,2022-07-21,1
4212,4562,open,2022-07-21,1
4213,936,open,2022-07-21,2
4214,520,open,2022-07-21,1
4215,3469,open,2022-07-21,1
4216,3324,open,2022-07-21,1
4217,5320,open,2022-07-21,1
4218,7890,open,2022-07-21,1
4219,6867,open,2022-07-21,1
4220,2454,open,2022-07-21,2
4221,970,open,2022-07-21,1
4222,6609,open,2022-07-21,1
4223,7005,open,2022-07-21,1
4224,4972,open,2022-07-21,1
4225,3286,open,2022-07-21,1
4226,1422,open,2022-07-21,1
4227,807,open,2022-07-21,1
4228,7585,open,2022-07-21,1
4229,7596,open,2022-07-21,2
4230,7597,open,2022-07-21,1
4231,7595,open,2022-07-21,1
4232,7589,open,2022-07-21,1
4233,7586,open,2022-07-21,1
4234,483,open,2022-07-21,1
4235,476,open,2022-07-21,1
4236,439,open,2022-07-21,1
4237,365,open,2022-07-21,3
4238,364,open,2022-07-21,1
4239,347,open,2022-07-21,2
4240,340,open,2022-07-21,1
4241,334,open,2022-07-21,1
4242,321,open,2022-07-21,1
4243,316,open,2022-07-21,1
4244,314,open,2022-07-21,1
4245,294,open,2022-07-21,1
4246,296,open,2022-07-21,1
4247,275,open,2022-07-21,3
4248,278,open,2022-07-21,1
4249,272,open,2022-07-21,1
4250,263,open,2022-07-21,1
4251,251,open,2022-07-21,1
4252,248,open,2022-07-21,1
4253,244,open,2022-07-21,1
4254,237,open,2022-07-21,2
4255,236,open,2022-07-21,1
4256,235,open,2022-07-21,1
4257,226,open,2022-07-21,1
4258,208,open,2022-07-21,1
4259,199,open,2022-07-21,1
4260,196,open,2022-07-21,1
4261,177,open,2022-07-21,1
4262,171,open,2022-07-21,1
4263,143,open,2022-07-21,1
4264,409,open,2022-07-21,2
4265,3602,open,2022-07-21,1
4266,3357,open,2022-07-21,1
4267,3906,open,2022-07-21,1
4268,4150,open,2022-07-21,1
4269,4228,open,2022-07-21,1
4270,3692,open,2022-07-21,1
4271,18,open,2022-07-21,1
4272,7939,open,2022-07-21,1
4273,7929,open,2022-07-21,1
4274,7923,open,2022-07-21,1
4275,7906,open,2022-07-21,1
4276,7875,open,2022-07-21,1
4277,7761,open,2022-07-21,1
4278,7759,open,2022-07-21,1
4279,7743,open,2022-07-21,1
4280,7744,open,2022-07-21,1
4281,7745,open,2022-07-21,1
4282,7094,open,2022-07-21,1
4283,451,open,2022-07-21,2
4284,412,open,2022-07-21,1
4285,140,open,2022-07-21,1
4286,168,open,2022-07-21,1
4287,22,open,2022-07-21,1
4288,113,open,2022-07-21,1
4289,414,open,2022-07-21,1
4290,519,open,2022-07-21,1
4291,512,open,2022-07-21,1
4292,494,open,2022-07-21,1
4293,478,open,2022-07-21,1
4294,447,open,2022-07-21,1
4295,416,open,2022-07-21,1
4296,410,open,2022-07-21,1
4297,382,open,2022-07-21,1
4298,359,open,2022-07-21,1
4299,332,open,2022-07-21,1
4300,327,open,2022-07-21,1
4301,300,open,2022-07-21,1
4302,282,open,2022-07-21,1
4303,403,open,2022-07-21,1
4304,2855,open,2022-07-21,2
4305,389,open,2022-07-21,2
4306,388,open,2022-07-21,1
4307,384,open,2022-07-21,1
4308,369,open,2022-07-21,1
4309,406,open,2022-07-21,1
4310,176,open,2022-07-21,1
4311,164,open,2022-07-21,1
4312,132,open,2022-07-21,1
4313,351,open,2022-07-21,1
4314,116,open,2022-07-21,1
4315,485,open,2022-07-21,1
4316,448,open,2022-07-21,1
4317,405,open,2022-07-21,1
4318,391,open,2022-07-21,1
4319,2749,open,2022-07-21,1
4320,353,open,2022-07-21,1
4321,6046,open,2022-07-21,1
4322,7655,open,2022-07-21,1
4323,5644,open,2022-07-21,1
4324,2836,open,2022-07-21,1
4325,2382,open,2022-07-21,1
4326,951,open,2022-07-21,1
4327,916,open,2022-07-21,1
4328,577,open,2022-07-21,1
4329,591,open,2022-07-21,1
4330,7952,open,2022-07-22,6
4331,499,open,2022-07-22,2
4332,489,open,2022-07-22,1
4333,477,open,2022-07-22,6
4334,475,open,2022-07-22,5
4335,368,open,2022-07-22,1
4336,335,open,2022-07-22,2
4337,312,open,2022-07-22,1
4338,315,open,2022-07-22,1
4339,34,open,2022-07-22,1
4340,7827,open,2022-07-22,1
4341,7966,open,2022-07-22,7
4342,7957,open,2022-07-22,7
4343,7956,open,2022-07-22,10
4344,7951,open,2022-07-22,2
4345,7953,open,2022-07-22,4
4346,7740,open,2022-07-22,5
4347,7093,open,2022-07-22,6
4348,518,open,2022-07-22,6
4349,487,open,2022-07-22,7
4350,483,open,2022-07-22,4
4351,451,open,2022-07-22,2
4352,7959,open,2022-07-22,5
4353,7962,open,2022-07-22,5
4354,7960,open,2022-07-22,7
4355,7947,open,2022-07-22,5
4356,7948,open,2022-07-22,9
4357,7949,open,2022-07-22,2
4358,431,open,2022-07-22,2
4359,516,open,2022-07-22,2
4360,512,open,2022-07-22,2
4361,510,open,2022-07-22,3
4362,497,open,2022-07-22,2
4363,486,open,2022-07-22,2
4364,482,open,2022-07-22,2
4365,526,open,2022-07-22,9
4366,514,open,2022-07-22,2
4367,517,open,2022-07-22,2
4368,503,open,2022-07-22,4
4369,485,open,2022-07-22,2
4370,476,open,2022-07-22,3
4371,7950,open,2022-07-22,8
4372,7958,open,2022-07-22,6
4373,7955,open,2022-07-22,11
4374,7954,open,2022-07-22,3
4375,7961,open,2022-07-22,2
4376,7963,open,2022-07-22,4
4377,7964,open,2022-07-22,11
4378,7094,open,2022-07-22,3
4379,506,open,2022-07-22,4
4380,507,open,2022-07-22,1
4381,509,open,2022-07-22,2
4382,508,open,2022-07-22,1
4383,502,open,2022-07-22,3
4384,498,open,2022-07-22,1
4385,501,open,2022-07-22,3
4386,496,open,2022-07-22,1
4387,494,open,2022-07-22,1
4388,480,open,2022-07-22,1
4389,7741,open,2022-07-22,3
4390,7941,open,2022-07-22,1
4391,488,open,2022-07-22,2
4392,481,open,2022-07-22,2
4393,474,open,2022-07-22,5
4394,470,open,2022-07-22,3
4395,465,open,2022-07-22,1
4396,463,open,2022-07-22,1
4397,455,open,2022-07-22,1
4398,450,open,2022-07-22,1
4399,412,open,2022-07-22,1
4400,401,open,2022-07-22,1
4401,385,open,2022-07-22,1
4402,383,open,2022-07-22,1
4403,382,open,2022-07-22,1
4404,204,open,2022-07-22,1
4405,413,open,2022-07-22,1
4406,87,open,2022-07-22,2
4407,438,open,2022-07-22,2
4408,54,open,2022-07-22,1
4409,321,open,2022-07-22,1
4410,5674,open,2022-07-22,1
4411,2603,open,2022-07-22,1
4412,85,open,2022-07-22,1
4413,116,open,2022-07-22,1
4414,5699,open,2022-07-22,2
4415,2999,open,2022-07-22,1
4416,5496,open,2022-07-22,1
4417,370,open,2022-07-22,1
4418,365,open,2022-07-22,1
4419,358,open,2022-07-22,1
4420,344,open,2022-07-22,2
4421,310,open,2022-07-22,2
4422,226,open,2022-07-22,1
4423,222,open,2022-07-22,1
4424,37,open,2022-07-22,2
4425,7886,open,2022-07-22,1
4426,7217,open,2022-07-22,3
4427,7180,open,2022-07-22,1
4428,7201,open,2022-07-22,1
4429,420,open,2022-07-22,1
4430,386,open,2022-07-22,1
4431,118,open,2022-07-22,1
4432,296,open,2022-07-22,1
4433,1540,open,2022-07-22,1
4434,220,open,2022-07-22,1
4435,7907,open,2022-07-22,1
4436,7906,open,2022-07-22,1
4437,7913,open,2022-07-22,1
4438,7658,open,2022-07-22,1
4439,7637,open,2022-07-22,1
4440,7541,open,2022-07-22,1
4441,7547,open,2022-07-22,1
4442,7472,open,2022-07-22,1
4443,7451,open,2022-07-22,1
4444,7450,open,2022-07-22,1
4445,7364,open,2022-07-22,1
4446,7357,open,2022-07-22,1
4447,7237,open,2022-07-22,1
4448,7105,open,2022-07-22,1
4449,1913,open,2022-07-22,1
4450,145,open,2022-07-22,1
4451,520,open,2022-07-22,3
4452,7232,open,2022-07-22,2
4453,403,open,2022-07-22,2
4454,513,open,2022-07-22,1
4455,492,open,2022-07-22,1
4456,519,open,2022-07-22,2
4457,404,open,2022-07-22,2
4458,468,open,2022-07-22,1
4459,371,open,2022-07-22,1
4460,352,open,2022-07-22,2
4461,304,open,2022-07-22,3
4462,3175,open,2022-07-22,1
4463,2624,open,2022-07-22,1
4464,4458,open,2022-07-22,1
4465,6005,open,2022-07-22,1
4466,353,open,2022-07-22,1
4467,436,open,2022-07-22,1
4468,429,open,2022-07-22,1
4469,423,open,2022-07-22,1
4470,419,open,2022-07-22,1
4471,314,open,2022-07-22,2
4472,316,open,2022-07-22,1
4473,272,open,2022-07-22,2
4474,4903,open,2022-07-22,1
4475,8440,open,2022-07-22,3
4476,1854,open,2022-07-22,1
4477,6166,open,2022-07-22,1
4478,7057,open,2022-07-22,1
4479,4710,open,2022-07-22,1
4480,5934,open,2022-07-22,1
4481,5224,open,2022-07-22,2
4482,504,open,2022-07-22,4
4483,389,open,2022-07-22,1
4484,409,open,2022-07-22,1
4485,7962,open,2022-07-23,5
4486,7948,open,2022-07-23,6
4487,518,open,2022-07-23,10
4488,7093,open,2022-07-23,11
4489,474,open,2022-07-23,14
4490,466,open,2022-07-23,3
4491,347,open,2022-07-23,3
4492,487,open,2022-07-23,5
4493,370,open,2022-07-23,4
4494,7951,open,2022-07-23,7
4495,215,open,2022-07-23,3
4496,386,open,2022-07-23,2
4497,5674,open,2022-07-23,1
4498,4991,open,2022-07-23,1
4499,7319,open,2022-07-23,1
4500,2603,open,2022-07-23,1
4501,64,open,2022-07-23,2
4502,171,open,2022-07-23,1
4503,32,open,2022-07-23,2
4504,4625,open,2022-07-23,1
4505,4424,open,2022-07-23,1
4506,5165,open,2022-07-23,1
4507,6994,open,2022-07-23,1
4508,7193,open,2022-07-23,1
4509,844,open,2022-07-23,1
4510,6879,open,2022-07-23,1
4511,6943,open,2022-07-23,1
4512,6590,open,2022-07-23,2
4513,2699,open,2022-07-23,1
4514,7053,open,2022-07-23,1
4516,6067,open,2022-07-23,1
4517,435,open,2022-07-23,1
4518,6745,open,2022-07-23,1
4519,5496,open,2022-07-23,1
4520,7966,open,2022-07-23,13
4521,7947,open,2022-07-23,5
4522,371,open,2022-07-23,3
4523,7576,open,2022-07-23,1
4524,4955,open,2022-07-23,1
4525,2252,open,2022-07-23,1
4526,7929,open,2022-07-23,2
4527,7059,open,2022-07-23,1
4528,8046,open,2022-07-23,1
4529,1644,open,2022-07-23,1
4530,3994,open,2022-07-23,1
4531,5194,open,2022-07-23,1
4532,5887,open,2022-07-23,1
4533,3624,open,2022-07-23,1
4534,4281,open,2022-07-23,1
4535,4092,open,2022-07-23,1
4536,1411,open,2022-07-23,1
4537,6722,open,2022-07-23,1
4538,3270,open,2022-07-23,1
4539,5615,open,2022-07-23,2
4540,3099,open,2022-07-23,3
4541,5829,open,2022-07-23,1
4542,5955,open,2022-07-23,1
4543,3606,open,2022-07-23,1
4544,8168,open,2022-07-23,1
4545,1468,open,2022-07-23,1
4546,5976,open,2022-07-23,1
4547,3211,open,2022-07-23,1
4548,4931,open,2022-07-23,4
4549,1618,open,2022-07-23,1
4550,4953,open,2022-07-23,1
4551,5753,open,2022-07-23,1
4552,7211,open,2022-07-23,1
4553,6951,open,2022-07-23,2
4554,8209,open,2022-07-23,2
4555,6083,open,2022-07-23,1
4556,3470,open,2022-07-23,1
4557,1149,open,2022-07-23,1
4558,5014,open,2022-07-23,1
4559,7465,open,2022-07-23,1
4560,2349,open,2022-07-23,1
4561,7305,open,2022-07-23,1
4562,5651,open,2022-07-23,1
4563,1438,open,2022-07-23,1
4564,2234,open,2022-07-23,1
4565,8255,open,2022-07-23,2
4566,7460,open,2022-07-23,1
4567,7392,open,2022-07-23,1
4568,4596,open,2022-07-23,1
4569,6095,open,2022-07-23,1
4570,6046,open,2022-07-23,1
4571,8253,open,2022-07-23,1
4572,639,open,2022-07-23,1
4573,8234,open,2022-07-23,1
4574,8012,open,2022-07-23,2
4575,6564,open,2022-07-23,1
4576,1917,open,2022-07-23,1
4577,2245,open,2022-07-23,1
4578,7901,open,2022-07-23,1
4579,4922,open,2022-07-23,1
4580,2534,open,2022-07-23,1
4581,5443,open,2022-07-23,1
4582,2802,open,2022-07-23,1
4583,5792,open,2022-07-23,1
4584,3525,open,2022-07-23,1
4585,747,open,2022-07-23,1
4586,3557,open,2022-07-23,1
4587,6382,open,2022-07-23,1
4588,6372,open,2022-07-23,1
4589,5803,open,2022-07-23,2
4590,4702,open,2022-07-23,1
4591,5647,open,2022-07-23,1
4592,7886,open,2022-07-23,1
4593,7960,open,2022-07-23,11
4594,501,open,2022-07-23,3
4595,488,open,2022-07-23,2
4596,475,open,2022-07-23,5
4597,470,open,2022-07-23,8
4598,301,open,2022-07-23,3
4599,257,open,2022-07-23,1
4600,239,open,2022-07-23,2
4601,231,open,2022-07-23,1
4602,238,open,2022-07-23,2
4603,9,open,2022-07-23,1
4604,8400,open,2022-07-23,1
4606,8340,open,2022-07-23,1
4607,8362,open,2022-07-23,1
4608,8382,open,2022-07-23,1
4609,8388,open,2022-07-23,1
4610,8478,open,2022-07-23,2
4611,207,open,2022-07-23,1
4612,226,open,2022-07-23,2
4613,260,open,2022-07-23,5
4614,264,open,2022-07-23,1
4615,7957,open,2022-07-23,10
4616,7956,open,2022-07-23,16
4617,286,open,2022-07-23,1
4618,7952,open,2022-07-23,7
4619,367,open,2022-07-23,1
4620,7949,open,2022-07-23,11
4621,7740,open,2022-07-23,7
4622,399,open,2022-07-23,1
4623,7950,open,2022-07-23,7
4624,404,open,2022-07-23,2
4625,7959,open,2022-07-23,4
4626,8480,open,2022-07-23,14
4627,516,open,2022-07-23,4
4628,463,open,2022-07-23,2
4629,455,open,2022-07-23,3
4630,60,open,2022-07-23,1
4631,53,open,2022-07-23,2
4632,119,open,2022-07-23,1
4633,450,open,2022-07-23,1
4634,526,open,2022-07-23,22
4635,439,open,2022-07-23,5
4636,514,open,2022-07-23,4
4637,504,open,2022-07-23,2
4638,415,open,2022-07-23,1
4639,382,open,2022-07-23,1
4640,520,open,2022-07-23,5
4641,519,open,2022-07-23,2
4642,436,open,2022-07-23,1
4643,420,open,2022-07-23,1
4644,416,open,2022-07-23,3
4645,412,open,2022-07-23,2
4646,298,open,2022-07-23,2
4647,5914,open,2022-07-23,1
4648,3667,open,2022-07-23,1
4649,8390,open,2022-07-23,1
4650,3511,open,2022-07-23,1
4651,3233,open,2022-07-23,1
4652,5009,open,2022-07-23,5
4653,449,open,2022-07-23,4
4654,6835,open,2022-07-23,1
4655,1089,open,2022-07-23,1
4656,355,open,2022-07-23,3
4657,4979,open,2022-07-23,1
4658,344,open,2022-07-23,2
4659,4372,open,2022-07-23,1
4660,7964,open,2022-07-23,5
4661,505,open,2022-07-23,1
4662,506,open,2022-07-23,6
4663,480,open,2022-07-23,6
4664,391,open,2022-07-23,1
4665,492,open,2022-07-23,2
4666,512,open,2022-07-23,5
4667,513,open,2022-07-23,2
4668,454,open,2022-07-23,2
4669,484,open,2022-07-23,2
4670,337,open,2022-07-23,2
4671,5727,open,2022-07-23,2
4672,6074,open,2022-07-23,2
4673,7955,open,2022-07-23,14
4674,7961,open,2022-07-23,8
4675,457,open,2022-07-23,2
4676,495,open,2022-07-23,2
4677,366,open,2022-07-23,1
4678,499,open,2022-07-23,2
4679,8481,open,2022-07-23,18
4680,428,open,2022-07-23,4
4681,427,open,2022-07-23,2
4682,8482,open,2022-07-23,12
4683,351,open,2022-07-23,1
4684,7741,open,2022-07-23,3
4685,431,open,2022-07-23,2
4686,451,open,2022-07-23,2
4687,5618,open,2022-07-23,1
4688,8279,open,2022-07-23,1
4689,432,open,2022-07-23,3
4690,303,open,2022-07-23,1
4691,206,open,2022-07-23,1
4692,510,open,2022-07-23,3
4693,444,open,2022-07-23,1
4694,438,open,2022-07-23,1
4695,423,open,2022-07-23,2
4696,7232,open,2022-07-23,3
4697,507,open,2022-07-23,1
4698,296,open,2022-07-23,1
4699,275,open,2022-07-23,1
4700,256,open,2022-07-23,1
4701,489,open,2022-07-23,3
4702,229,open,2022-07-23,1
4703,453,open,2022-07-23,1
4704,7954,open,2022-07-23,1
4705,211,open,2022-07-23,1
4706,400,open,2022-07-23,3
4707,146,open,2022-07-23,1
4708,82,open,2022-07-23,2
4709,441,open,2022-07-23,1
4710,472,open,2022-07-23,4
4711,425,open,2022-07-23,1
4712,316,open,2022-07-23,1
4713,274,open,2022-07-23,3
4714,190,open,2022-07-23,1
4715,181,open,2022-07-23,1
4716,149,open,2022-07-23,1
4717,113,open,2022-07-23,2
4718,54,open,2022-07-23,1
4719,7958,open,2022-07-23,1
4720,429,open,2022-07-23,3
4721,509,open,2022-07-23,5
4722,314,open,2022-07-23,1
4723,479,open,2022-07-23,2
4724,307,open,2022-07-23,3
4725,302,open,2022-07-23,2
4726,204,open,2022-07-23,1
4727,268,open,2022-07-23,1
4728,235,open,2022-07-23,1
4729,508,open,2022-07-23,1
4730,486,open,2022-07-23,4
4731,485,open,2022-07-23,1
4732,133,open,2022-07-23,2
4733,120,open,2022-07-23,1
4734,494,open,2022-07-23,4
4735,483,open,2022-07-23,6
4736,379,open,2022-07-23,2
4737,7094,open,2022-07-23,3
4738,511,open,2022-07-23,2
4739,497,open,2022-07-23,1
4740,482,open,2022-07-23,1
4741,460,open,2022-07-23,1
4742,413,open,2022-07-23,1
4743,411,open,2022-07-23,2
4744,363,open,2022-07-23,3
4745,208,open,2022-07-23,2
4746,200,open,2022-07-23,1
4747,196,open,2022-07-23,1
4748,192,open,2022-07-23,1
4749,194,open,2022-07-23,1
4750,180,open,2022-07-23,3
4751,392,open,2022-07-23,2
4752,7941,open,2022-07-23,1
4753,477,open,2022-07-23,4
4754,342,open,2022-07-23,1
4755,312,open,2022-07-23,2
4756,284,open,2022-07-23,1
4757,217,open,2022-07-23,1
4758,188,open,2022-07-23,1
4759,137,open,2022-07-23,1
4760,132,open,2022-07-23,2
4761,130,open,2022-07-23,2
4762,108,open,2022-07-23,1
4763,37,open,2022-07-23,2
4764,33,open,2022-07-23,1
4765,20,open,2022-07-23,2
4766,16,open,2022-07-23,1
4767,3,open,2022-07-23,1
4768,8456,open,2022-07-23,1
4769,8435,open,2022-07-23,1
4770,8426,open,2022-07-23,1
4771,471,open,2022-07-23,1
4772,517,open,2022-07-23,2
4773,493,open,2022-07-23,2
4774,461,open,2022-07-23,3
4775,408,open,2022-07-23,1
4776,384,open,2022-07-23,1
4777,385,open,2022-07-23,1
4778,376,open,2022-07-23,1
4779,341,open,2022-07-23,1
4780,321,open,2022-07-23,1
4781,320,open,2022-07-23,1
4782,311,open,2022-07-23,1
4783,288,open,2022-07-23,1
4784,290,open,2022-07-23,1
4785,251,open,2022-07-23,1
4786,310,open,2022-07-23,1
4787,289,open,2022-07-23,2
4788,265,open,2022-07-23,1
4789,230,open,2022-07-23,1
4790,210,open,2022-07-23,1
4791,189,open,2022-07-23,1
4792,172,open,2022-07-23,1
4793,169,open,2022-07-23,1
4794,168,open,2022-07-23,1
4795,126,open,2022-07-23,1
4796,17,open,2022-07-23,1
4797,8295,open,2022-07-23,2
4798,8256,open,2022-07-23,1
4799,8138,open,2022-07-23,1
4800,476,open,2022-07-23,1
4801,7953,open,2022-07-23,1
4802,462,open,2022-07-23,1
4804,357,open,2022-07-23,1
4805,414,open,2022-07-23,2
4806,402,open,2022-07-23,1
4807,281,open,2022-07-23,1
4809,240,open,2022-07-23,1
4810,4972,open,2022-07-23,1
4811,468,open,2022-07-23,2
4812,5016,open,2022-07-23,2
4813,7893,open,2022-07-23,1
4814,7963,open,2022-07-23,4
4815,445,open,2022-07-23,2
4816,406,open,2022-07-23,1
4817,219,open,2022-07-23,1
4818,419,open,2022-07-23,1
4819,478,open,2022-07-23,1
4820,372,open,2022-07-23,1
4821,10,open,2022-07-23,1
4822,8477,open,2022-07-23,1
4823,84,open,2022-07-23,1
4824,57,open,2022-07-23,1
4825,23,open,2022-07-23,1
4826,8151,open,2022-07-23,1
4827,8119,open,2022-07-23,1
4828,8014,open,2022-07-23,1
4829,8414,open,2022-07-23,1
4830,7939,open,2022-07-23,1
4831,7923,open,2022-07-23,1
4832,7909,open,2022-07-23,1
4833,7669,open,2022-07-23,2
4834,7536,open,2022-07-23,1
4835,7537,open,2022-07-23,1
4836,7388,open,2022-07-23,1
4837,7332,open,2022-07-23,1
4838,7227,open,2022-07-23,1
4839,7635,open,2022-07-23,1
4840,7633,open,2022-07-23,1
4841,7620,open,2022-07-23,1
4842,7588,open,2022-07-23,1
4843,7684,open,2022-07-23,2
4844,7689,open,2022-07-23,1
4845,7680,open,2022-07-23,1
4846,7714,open,2022-07-23,1
4847,7717,open,2022-07-23,1
4848,7672,open,2022-07-23,1
4849,7673,open,2022-07-23,1
4850,7656,open,2022-07-23,1
4851,7647,open,2022-07-23,1
4852,7608,open,2022-07-23,1
4853,7596,open,2022-07-23,1
